ano,id_municipio,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto
2020,4320107,20871.0,20871.0,20871.0,,
2021,4200606,2788.0,2788.0,2788.0,,
2020,4201257,4845.0,4845.0,4845.0,,
2021,4201950,13502.0,13502.0,9130.0,,
2019,4202602,7152.0,7152.0,7152.0,,
2020,4205100,2101.0,2101.0,2101.0,,
2021,4205431,1034.0,1034.0,1034.0,,
2021,4206652,1754.0,1754.0,1754.0,,
2019,4207858,413.0,413.0,413.0,,
2020,4208104,11519.0,11519.0,11519.0,,
2019,4211256,757.0,757.0,358.0,,
2021,4211603,10407.0,10407.0,10407.0,,
2020,4211850,695.0,695.0,695.0,,
2020,4213500,20683.0,20683.0,20683.0,,
2019,4217204,35753.0,35753.0,33209.0,,
2020,4217501,12024.0,12024.0,12024.0,,
2019,4217808,10619.0,10619.0,10619.0,,
2019,4218608,4606.0,4606.0,4606.0,,
2020,2800670,16850.0,16850.0,15668.0,,
2021,2801009,9114.0,9114.0,9054.0,,
2019,2801108,1519.0,1519.0,1513.0,,
2020,2805307,5486.0,5486.0,5431.0,,
2020,1702703,2725.0,2725.0,2725.0,,
2019,1712504,2834.0,2834.0,2789.0,,
2021,1722107,9752.0,9752.0,9752.0,,
2019,2701209,5753.0,5753.0,2904.0,,
2021,2704401,9811.0,9811.0,6639.0,,
2021,2705903,1246.0,1246.0,1245.0,,
2019,2707008,1661.0,1661.0,1256.0,,
2020,2708204,3302.0,3302.0,3301.0,,
2020,2708808,13186.0,13186.0,7931.0,,
2021,2901304,7306.0,7306.0,7237.0,,
2021,2904407,1912.0,1912.0,1895.0,,
2021,2907004,3063.0,3063.0,3014.0,,
2020,2911501,4478.0,4478.0,4478.0,,
2021,2918506,10178.0,10178.0,10164.0,,
2019,2922730,5214.0,5214.0,5214.0,,
2020,2924678,3778.0,3778.0,3746.0,,
2021,2929602,8491.0,8491.0,8309.0,,
2021,2303956,12254.0,12254.0,6275.0,,
2021,2305803,26757.0,26757.0,26700.0,,
2020,2308906,10534.0,10534.0,8354.0,,
2021,2311207,6208.0,6208.0,4309.0,,
2021,2312809,5738.0,5738.0,3020.0,,
2021,3200169,6147.0,6147.0,4939.0,,
2021,3200508,5232.0,5232.0,4600.0,,
2019,5200175,2408.0,2408.0,2315.0,,
2019,5200209,1311.0,1311.0,1311.0,,
2020,5203203,8182.0,8182.0,8005.0,,
2021,5203559,9428.0,9428.0,9197.0,,
2021,5207253,4469.0,4469.0,4469.0,,
2021,5211602,1323.0,1323.0,1323.0,,
2021,5215900,2715.0,2715.0,2715.0,,
2019,5220009,9007.0,9007.0,8752.0,,
2020,5221080,2475.0,2475.0,2467.0,,
2020,2103406,41107.0,41107.0,5558.0,,
2020,2105450,4523.0,4523.0,2923.0,,
2019,2106300,10104.0,10104.0,4582.0,,
2020,2107001,4962.0,4962.0,4582.0,,
2020,2108108,11357.0,11357.0,1755.0,,
2020,2110039,14107.0,14107.0,7076.0,,
2020,2112308,19234.0,19234.0,15776.0,,
2020,3124203,15579.0,15579.0,15383.0,,
2021,3171501,2867.0,2867.0,2371.0,,
2021,3156106,3128.0,3128.0,3128.0,,
2021,3158607,1449.0,1449.0,1449.0,,
2020,3161502,8899.0,8899.0,7234.0,,
2021,3168507,7841.0,7841.0,7625.0,,
2019,5007703,8983.0,8983.0,8893.0,,
2019,5007976,2503.0,2503.0,2477.0,,
2019,5103700,10544.0,10544.0,10544.0,,
2021,5107800,6666.0,6666.0,6632.0,,
2021,1504109,4021.0,4021.0,4021.0,,
2020,1504505,6187.0,6187.0,6187.0,,
2020,1505007,6261.0,6261.0,2930.0,,
2020,2502102,3250.0,3250.0,3250.0,,
2020,2502201,1060.0,1060.0,1060.0,,
2020,2502904,4833.0,4833.0,4833.0,,
2021,2507705,10019.0,10019.0,8803.0,,
2020,2513109,5318.0,5318.0,4306.0,,
2020,2513505,2146.0,2146.0,2146.0,,
2020,2514404,1582.0,1582.0,1582.0,,
2019,2515401,4842.0,4842.0,3459.0,,
2020,2515906,3373.0,3373.0,3373.0,,
2020,2601805,3948.0,3948.0,3948.0,,
2020,2602407,3622.0,3622.0,3622.0,,
2020,2605608,9554.0,9554.0,9554.0,,
2019,2614808,10732.0,10732.0,10732.0,,
2019,2616209,14723.0,14723.0,14723.0,,
2019,2200608,5305.0,5305.0,5191.0,,
2020,2201929,1724.0,1724.0,1269.0,,
2020,2202000,10690.0,10690.0,10528.0,,
2020,2202059,1774.0,1774.0,1744.0,,
2020,2202109,1878.0,1878.0,1843.0,,
2019,2202133,1667.0,1667.0,1565.0,,
2021,2202778,2727.0,2727.0,2618.0,,
2020,2203404,3764.0,3764.0,3729.0,,
2021,2203701,24498.0,24498.0,23553.0,,
2020,2205102,6144.0,6144.0,5978.0,,
2019,2207751,2355.0,2355.0,2186.0,,
2019,2208205,5517.0,5517.0,5362.0,,
2019,2208304,20112.0,20112.0,19336.0,,
2021,2209302,3329.0,3329.0,3257.0,,
2019,2209351,1827.0,1827.0,1681.0,,
2020,2209450,849.0,849.0,825.0,,
2020,2209708,2021.0,2021.0,1996.0,,
2019,2210003,14196.0,14196.0,13255.0,,
2020,2210375,841.0,841.0,815.0,,
2019,2210631,2005.0,2005.0,1981.0,,
2020,4100202,1892.0,1892.0,1892.0,,
2019,4102752,926.0,926.0,926.0,,
2019,4103057,4702.0,4702.0,4702.0,,
2020,4106704,3319.0,3319.0,3319.0,,
2020,4109906,5497.0,5497.0,5497.0,,
2020,4113809,4393.0,4393.0,4393.0,,
2021,4117008,6587.0,6587.0,6334.0,,
2020,4118600,2988.0,2988.0,2988.0,,
2020,4120655,2678.0,2678.0,2678.0,,
2020,4122107,1915.0,1915.0,1915.0,,
2019,4125456,2300.0,2300.0,2300.0,,
2020,2400208,43172.0,43172.0,43172.0,,
2019,2406403,1836.0,1836.0,955.0,,
2021,2408706,3225.0,3225.0,3225.0,,
2020,2411106,1735.0,1735.0,1735.0,,
2020,2414704,4551.0,4551.0,4551.0,,
2020,1100809,17845.0,17845.0,11953.0,,
2020,1100130,21228.0,21228.0,11255.0,,
2020,1100155,26552.0,26552.0,23942.0,,
2021,1101708,4387.0,4387.0,2205.0,,
2020,1400233,4254.0,4254.0,4254.0,,
2021,1400456,8700.0,8700.0,8700.0,,
2020,4300703,2288.0,2288.0,2288.0,,
2020,4302253,391.0,391.0,391.0,,
2021,4303558,1162.0,1162.0,1162.0,,
2021,4306353,542.0,542.0,542.0,,
2020,4306452,1625.0,1625.0,1619.0,,
2021,4310009,16267.0,16267.0,16267.0,,
2020,4311106,6128.0,6128.0,6128.0,,
2021,4313011,690.0,690.0,690.0,,
2019,4313102,3166.0,3166.0,3166.0,,
2020,4313201,15983.0,15983.0,15983.0,,
2019,4313300,22277.0,22277.0,22277.0,,
2021,4314555,621.0,621.0,621.0,,
2020,4315701,26073.0,26073.0,26073.0,,
2021,4316709,6181.0,6181.0,6181.0,,
2019,4318903,29547.0,29547.0,29547.0,,
2021,4319125,950.0,950.0,950.0,,
2020,4323606,459.0,459.0,450.0,,
2019,4200101,10020.0,10020.0,10020.0,,
2019,4206900,16198.0,16198.0,16198.0,,
2021,4207809,7234.0,7234.0,7234.0,,
2021,4209151,1713.0,1713.0,1713.0,,
2019,4209706,7693.0,7693.0,7693.0,,
2020,4209805,731.0,731.0,731.0,,
2021,4210605,8983.0,8983.0,8983.0,,
2019,4211306,77231.0,77231.0,77231.0,,
2021,4212106,9947.0,9947.0,9947.0,,
2020,4212650,8010.0,8010.0,264.0,,
2020,4215208,1694.0,1694.0,1694.0,,
2021,4216305,35622.0,35622.0,35622.0,,
2019,4217402,19115.0,19115.0,18733.0,,
2019,4219408,931.0,931.0,931.0,,
2020,2801405,12413.0,12413.0,12262.0,,
2019,2805604,10487.0,10487.0,10449.0,,
2021,2805901,8694.0,8694.0,8363.0,,
2019,2807600,15698.0,15698.0,10185.0,,
2021,1706100,5952.0,5952.0,5952.0,,
2019,1712157,1226.0,1226.0,1226.0,,
2019,1714880,8256.0,8256.0,8256.0,,
2019,1715507,876.0,876.0,876.0,,
2021,1717008,2887.0,2887.0,2887.0,,
2019,1718865,4979.0,4979.0,4735.0,,
2019,1718899,1020.0,1020.0,1020.0,,
2020,1720309,3719.0,3719.0,3718.0,,
2019,1720655,4329.0,4329.0,4327.0,,
2019,1200104,17508.0,17508.0,15640.0,,
2019,1200385,11922.0,11922.0,8559.0,,
2020,2705705,14933.0,14933.0,14932.0,,
2020,2705903,1244.0,1244.0,1243.0,,
2021,2708303,16326.0,16326.0,16326.0,,
2020,1300607,26481.0,26481.0,20466.0,,
2019,1300904,8199.0,8199.0,6056.0,,
2020,1303205,12857.0,12857.0,12580.0,,
2020,1303957,7915.0,7915.0,7049.0,,
2020,2900900,4288.0,4288.0,4281.0,,
2019,2903003,6201.0,6201.0,6201.0,,
2021,2903102,3325.0,3325.0,3311.0,,
2020,2905206,30582.0,30582.0,30555.0,,
2021,2908101,8894.0,8894.0,8894.0,,
2019,2908705,7616.0,7616.0,7616.0,,
2019,2908903,9486.0,9486.0,9486.0,,
2019,2917805,6045.0,6045.0,5675.0,,
2021,2922607,3508.0,3508.0,3481.0,,
2019,2929107,10192.0,10192.0,10190.0,,
2020,2929370,7214.0,7214.0,7206.0,,
2021,2929701,3959.0,3959.0,3916.0,,
2020,2931103,5654.0,5654.0,5654.0,,
2020,2301604,12502.0,12502.0,8879.0,,
2019,2304459,10686.0,10686.0,6306.0,,
2021,2305654,4229.0,4229.0,4200.0,,
2019,2312205,22749.0,22749.0,16970.0,,
2020,3204500,2606.0,2606.0,2530.0,,
2021,5201207,1096.0,1096.0,1096.0,,
2020,5201801,6936.0,6936.0,6815.0,,
2020,5204953,1632.0,1632.0,1632.0,,
2019,5205000,7966.0,7966.0,7966.0,,
2021,5207600,3529.0,3529.0,3529.0,,
2021,5208152,1310.0,1310.0,1310.0,,
2020,5209606,2765.0,2765.0,2765.0,,
2019,5211008,3531.0,3531.0,3531.0,,
2020,5215405,2476.0,2476.0,2476.0,,
2020,5218706,4305.0,4305.0,4305.0,,
2020,5219357,1415.0,1415.0,1415.0,,
2020,5222302,1719.0,1719.0,1719.0,,
2019,2100204,6471.0,6471.0,6262.0,,
2020,2102200,8954.0,8954.0,3868.0,,
2021,2103554,7879.0,7879.0,4585.0,,
2020,2104305,7563.0,7563.0,3024.0,,
2019,2105807,3953.0,3953.0,3593.0,,
2021,2107407,10115.0,10115.0,1851.0,,
2021,2107605,3657.0,3657.0,3446.0,,
2019,2107605,3636.0,3636.0,3635.0,,
2021,2110005,25462.0,25462.0,25462.0,,
2019,3119005,2840.0,2840.0,2504.0,,
2019,3132008,1086.0,1086.0,1086.0,,
2020,3135357,2934.0,2934.0,2585.0,,
2019,3150158,5544.0,5544.0,5201.0,,
2019,3154705,3735.0,3735.0,3550.0,,
2019,3157104,5875.0,5875.0,5304.0,,
2019,5106208,3054.0,3054.0,3054.0,,
2020,1505403,8190.0,8190.0,1760.0,,
2020,1508209,36598.0,36598.0,8430.0,,
2019,1508308,19917.0,19917.0,5190.0,,
2021,2502102,3214.0,3214.0,3214.0,,
2019,2504108,1915.0,1915.0,1915.0,,
2021,2505238,2122.0,2122.0,1947.0,,
2019,2502607,4095.0,4095.0,4095.0,,
2019,2507408,4855.0,4855.0,4104.0,,
2021,2509057,3275.0,3275.0,3035.0,,
2020,2511806,8091.0,8091.0,8091.0,,
2021,2512077,1564.0,1564.0,1409.0,,
2021,2514008,2253.0,2253.0,2253.0,,
2019,2516904,10816.0,10816.0,10816.0,,
2020,2607950,7170.0,7170.0,7170.0,,
2021,2608503,17807.0,17807.0,17685.0,,
2019,2609303,7681.0,7681.0,7681.0,,
2021,2200251,2792.0,2792.0,2603.0,,
2019,2206407,5428.0,5428.0,5088.0,,
2020,2207405,1779.0,1779.0,1417.0,,
2020,2208106,4961.0,4961.0,4871.0,,
2019,2209401,4186.0,4186.0,4014.0,,
2019,2209906,3437.0,3437.0,3393.0,,
2020,2210904,1645.0,1645.0,1531.0,,
2021,4101853,747.0,747.0,747.0,,
2020,4103354,3207.0,3207.0,3207.0,,
2021,4106001,5194.0,5194.0,5194.0,,
2021,4108551,1321.0,1321.0,1321.0,,
2021,4117271,2052.0,2052.0,2052.0,,
2020,4123956,1659.0,1659.0,1620.0,,
2020,4128609,2988.0,2988.0,2988.0,,
2019,3304151,15858.0,15858.0,15858.0,,
2021,2401008,18106.0,18106.0,18106.0,,
2021,2403400,5010.0,5010.0,5010.0,,
2020,2405306,3659.0,3659.0,3166.0,,
2020,2407708,8711.0,8711.0,8711.0,,
2021,2412708,3300.0,3300.0,3300.0,,
2021,2413508,1975.0,1975.0,1975.0,,
2021,2413805,2122.0,2122.0,2122.0,,
2020,2413805,2106.0,2106.0,2106.0,,
2020,2413904,4243.0,4243.0,3865.0,,
2021,1100015,12896.0,12896.0,10519.0,,
2019,1100072,2180.0,2180.0,2171.0,,
2019,1100288,45036.0,45036.0,41330.0,,
2019,1100296,3307.0,3307.0,3307.0,,
2019,1100320,8927.0,8927.0,4306.0,,
2021,1400027,1772.0,1772.0,1737.0,,
2020,4300208,3956.0,3956.0,3956.0,,
2020,4301636,14213.0,14213.0,7824.0,,
2021,4301958,1648.0,1648.0,1648.0,,
2020,4302154,877.0,877.0,877.0,,
2021,4303400,1464.0,1464.0,1464.0,,
2021,4304614,385.0,385.0,350.0,,
2019,4304713,1197.0,1197.0,1158.0,,
2020,4307005,100491.0,100491.0,100491.0,,
2021,4308458,2782.0,2782.0,2782.0,,
2021,4309605,15441.0,15441.0,15441.0,,
2020,4309704,2803.0,2803.0,2803.0,,
2021,4310306,2181.0,2181.0,2181.0,,
2019,4310579,498.0,498.0,498.0,,
2020,4310603,32726.0,32726.0,32726.0,,
2021,4310850,1356.0,1356.0,1356.0,,
2021,4313706,28648.0,28648.0,28648.0,,
2021,4313953,7558.0,7558.0,7558.0,,
2020,4314704,5647.0,5647.0,5647.0,,
2019,4314787,453.0,453.0,450.0,,
2020,4315149,1787.0,1787.0,1787.0,,
2019,4315404,3392.0,3392.0,3392.0,,
2020,4315800,7362.0,7362.0,6604.0,,
2020,4316428,788.0,788.0,788.0,,
2020,4316709,6257.0,6257.0,6257.0,,
2020,4316758,3348.0,3348.0,3348.0,,
2019,4317905,7716.0,7716.0,7716.0,,
2019,4319000,18870.0,18870.0,18870.0,,
2020,4323408,2325.0,2325.0,2319.0,,
2020,4200408,3527.0,3527.0,3527.0,,
2021,4200754,578.0,578.0,578.0,,
2020,4201653,495.0,495.0,495.0,,
2021,4202537,1837.0,1837.0,1837.0,,
2020,4202537,1809.0,1809.0,1809.0,,
2020,4202859,2069.0,2069.0,2069.0,,
2020,4203006,72246.0,72246.0,70727.0,,
2021,4204178,643.0,643.0,643.0,,
2020,4207601,2337.0,2337.0,2337.0,,
2019,4209607,11784.0,11784.0,9675.0,,
2021,4210100,44374.0,44374.0,44374.0,,
2021,4211405,3878.0,3878.0,3878.0,,
2020,4212239,1195.0,1195.0,1195.0,,
2020,4213104,2234.0,2234.0,2234.0,,
2021,4218400,3514.0,3514.0,3514.0,,
2021,4218905,7470.0,7470.0,7470.0,,
2019,2800209,12318.0,12318.0,12280.0,,
2021,2803807,1720.0,1720.0,1665.0,,
2020,2804003,12725.0,12725.0,12573.0,,
2020,2804607,17471.0,17471.0,17288.0,,
2020,2806008,13039.0,13039.0,12898.0,,
2021,1702307,5332.0,5332.0,5332.0,,
2020,1703057,1939.0,1939.0,1939.0,,
2020,1703826,1841.0,1841.0,1841.0,,
2019,1703842,5990.0,5990.0,5990.0,,
2021,1717206,1167.0,1167.0,1167.0,,
2019,1718501,2267.0,2267.0,2241.0,,
2021,1718709,1153.0,1153.0,1153.0,,
2020,1721307,1386.0,1386.0,1386.0,,
2020,2705408,2598.0,2598.0,2597.0,,
2021,2706000,3317.0,3317.0,3309.0,,
2019,2708907,12113.0,12113.0,6988.0,,
2020,2709202,8690.0,8690.0,7019.0,,
2021,1304062,47643.0,47643.0,28206.0,,
2019,1304062,45794.0,45794.0,23004.0,,
2019,1304302,9401.0,9401.0,9401.0,,
2020,2902203,5853.0,5853.0,5530.0,,
2021,2908903,9396.0,9396.0,9370.0,,
2021,2912004,4139.0,4139.0,4137.0,,
2021,2912103,15535.0,15535.0,15535.0,,
2019,2912509,5421.0,5421.0,5421.0,,
2020,2918308,7090.0,7090.0,7090.0,,
2021,2922508,24027.0,24027.0,22861.0,,
2021,2925931,3427.0,3427.0,3427.0,,
2021,2925956,6781.0,6781.0,6760.0,,
2021,2929107,10196.0,10196.0,9863.0,,
2019,2929255,10702.0,10702.0,10702.0,,
2019,2933059,6630.0,6630.0,6630.0,,
2020,2300903,6082.0,6082.0,4471.0,,
2021,2304269,4407.0,4407.0,3480.0,,
2020,2311405,49399.0,49399.0,49107.0,,
2021,2313005,9479.0,9479.0,5208.0,,
2021,2313559,6088.0,6088.0,3686.0,,
2019,5203203,8009.0,8009.0,7851.0,,
2019,5209606,2758.0,2758.0,2758.0,,
2021,5209804,2552.0,2552.0,2552.0,,
2019,5212956,2952.0,2952.0,2952.0,,
2020,5214879,2101.0,2101.0,2101.0,,
2019,5219605,2818.0,2818.0,2818.0,,
2019,2100600,16390.0,16390.0,4972.0,,
2020,2102309,17787.0,17787.0,16036.0,,
2019,2102606,12988.0,12988.0,3859.0,,
2019,2103752,10761.0,10761.0,10669.0,,
2020,2105708,33002.0,33002.0,4706.0,,
2021,2108504,23881.0,23881.0,13664.0,,
2019,2108603,49595.0,49595.0,21918.0,,
2021,2108900,7363.0,7363.0,6354.0,,
2019,2109502,10198.0,10198.0,10151.0,,
2020,2110203,17649.0,17649.0,12159.0,,
2020,2111102,21448.0,21448.0,21213.0,,
2021,2111722,4326.0,4326.0,1549.0,,
2020,2112274,2858.0,2858.0,1012.0,,
2021,2112704,31224.0,31224.0,6492.0,,
2020,3132008,1093.0,1093.0,1093.0,,
2020,3140852,5795.0,5795.0,5661.0,,
2019,3145455,3317.0,3317.0,3317.0,,
2021,3146750,3365.0,3365.0,3365.0,,
2021,5000203,10663.0,10663.0,10557.0,,
2021,5100607,10354.0,10354.0,10354.0,,
2020,5101001,2129.0,2129.0,2129.0,,
2021,5103254,23358.0,23358.0,5770.0,,
2019,5107792,2921.0,2921.0,2587.0,,
2020,1500131,6662.0,6662.0,6662.0,,
2019,1501576,9055.0,9055.0,9055.0,,
2020,1503606,73511.0,73511.0,8700.0,,
2021,1505908,18233.0,18233.0,17952.0,,
2019,1506187,38680.0,38680.0,35567.0,,
2021,2500205,2746.0,2746.0,2746.0,,
2021,2501401,3549.0,3549.0,2500.0,,
2021,2503605,5163.0,5163.0,5163.0,,
2021,2505204,5493.0,5493.0,5493.0,,
2019,2505204,5538.0,5538.0,5538.0,,
2020,2511301,11749.0,11749.0,11514.0,,
2020,2512903,13763.0,13763.0,7566.0,,
2019,2513406,14086.0,14086.0,13501.0,,
2021,2513802,2193.0,2193.0,2193.0,,
2019,2513802,2204.0,2204.0,2204.0,,
2019,2513851,827.0,827.0,827.0,,
2019,2605608,9556.0,9556.0,9556.0,,
2020,2606705,3238.0,3238.0,3238.0,,
2021,2607406,4255.0,4255.0,4255.0,,
2020,2608008,10002.0,10002.0,3330.0,,
2019,2608909,45212.0,45212.0,45212.0,,
2019,2612471,5646.0,5646.0,191.0,,
2021,2613404,16162.0,16162.0,16162.0,,
2021,2202208,34837.0,34837.0,34830.0,,
2021,2203354,2501.0,2501.0,2269.0,,
2020,2205805,13688.0,13688.0,13448.0,,
2019,2206001,3925.0,3925.0,3502.0,,
2021,2207959,738.0,738.0,728.0,,
2019,2207405,1782.0,1782.0,1384.0,,
2020,2209153,2261.0,2261.0,2261.0,,
2021,2209450,851.0,851.0,819.0,,
2021,2210375,842.0,842.0,811.0,,
2020,2210508,8607.0,8607.0,8126.0,,
2020,4101309,694.0,694.0,694.0,,
2020,4102752,912.0,912.0,912.0,,
2021,4110300,2885.0,2885.0,2885.0,,
2021,4112900,1870.0,1870.0,1870.0,,
2020,4113734,4707.0,4707.0,4707.0,,
2019,4118451,3482.0,3482.0,3482.0,,
2019,4120853,2573.0,2573.0,2573.0,,
2021,4121257,2224.0,2224.0,2224.0,,
2019,4123105,2522.0,2522.0,2522.0,,
2021,3302106,17562.0,17562.0,17562.0,17562.0,
2021,2402303,14412.0,14412.0,14412.0,,
2020,2402303,14380.0,14380.0,14380.0,,
2020,2403707,4053.0,4053.0,3698.0,,
2020,2403905,1612.0,1612.0,1612.0,,
2019,2407609,3997.0,3997.0,2418.0,,
2019,2409209,1271.0,1271.0,1249.0,,
2020,2413508,1991.0,1991.0,1991.0,,
2019,1100338,17725.0,17725.0,3097.0,,
2019,1101492,10398.0,10398.0,1200.0,,
2021,1400407,3043.0,3043.0,3043.0,,
2020,4300471,791.0,791.0,791.0,,
2021,4301503,3373.0,3373.0,3373.0,,
2021,4304309,1725.0,1725.0,1725.0,,
2021,4306734,2159.0,2159.0,2159.0,,
2019,4308706,3198.0,3198.0,3198.0,,
2021,4311502,4591.0,4591.0,4591.0,,
2019,4312252,7767.0,7767.0,7767.0,,
2021,4313656,10136.0,10136.0,3327.0,,
2020,4314175,678.0,678.0,678.0,,
2020,4315057,883.0,883.0,883.0,,
2020,4319356,1656.0,1656.0,1656.0,,
2019,4321204,47605.0,47605.0,37753.0,,
2021,4321402,8632.0,8632.0,8632.0,,
2021,4322202,19557.0,19557.0,19557.0,,
2020,4200606,2751.0,2751.0,2751.0,,
2020,4202156,1309.0,1309.0,1309.0,,
2019,4203006,71592.0,71592.0,63151.0,,
2021,4205100,2121.0,2121.0,2121.0,,
2020,4207577,981.0,981.0,981.0,,
2020,4208450,20329.0,20329.0,20329.0,,
2020,4208708,5020.0,5020.0,5000.0,,
2020,4211009,7327.0,7327.0,7317.0,,
2019,4211207,15299.0,15299.0,15299.0,,
2019,4212304,5398.0,5398.0,5209.0,,
2020,4213906,496.0,496.0,496.0,,
2020,4215075,2031.0,2031.0,2031.0,,
2020,2803302,8860.0,8860.0,8761.0,,
2020,2803401,4476.0,4476.0,4419.0,,
2020,2806800,5616.0,5616.0,5550.0,,
2021,2807600,16012.0,16012.0,10918.0,,
2020,1700350,4483.0,4483.0,4482.0,,
2019,1700707,7800.0,7800.0,7800.0,,
2020,1703800,8773.0,8773.0,8773.0,,
2021,1703909,3280.0,3280.0,3280.0,,
2020,1703909,3237.0,3237.0,3237.0,,
2021,1708205,13283.0,13283.0,13283.0,,
2020,1709005,5372.0,5372.0,5371.0,,
2020,1713304,11797.0,11797.0,11797.0,,
2019,1715150,1733.0,1733.0,1733.0,,
2021,2701209,5786.0,5786.0,2920.0,,
2021,2703601,3602.0,3602.0,3275.0,,
2019,2704807,9718.0,9718.0,8292.0,,
2019,2706000,3301.0,3301.0,3294.0,,
2019,2706208,3173.0,3173.0,3173.0,,
2021,2706422,2873.0,2873.0,2872.0,,
2019,2706448,11669.0,11669.0,10648.0,,
2021,2901908,8557.0,8557.0,8531.0,,
2019,2902005,3764.0,3764.0,3764.0,,
2019,2903276,6412.0,6412.0,6412.0,,
2019,2906709,17401.0,17401.0,17401.0,,
2019,2910206,1845.0,1845.0,1845.0,,
2019,2910602,23637.0,23637.0,22099.0,,
2020,2915007,6702.0,6702.0,6702.0,,
2021,2922052,5059.0,5059.0,5058.0,,
2019,2922201,3443.0,3443.0,3366.0,,
2019,2923407,10293.0,10293.0,10293.0,,
2021,2925402,4459.0,4459.0,4430.0,,
2020,2925931,3434.0,3434.0,3434.0,,
2020,2929107,10195.0,10195.0,9865.0,,
2021,2930808,6502.0,6502.0,6478.0,,
2021,2933406,6741.0,6741.0,6737.0,,
2019,2300705,8428.0,8428.0,5624.0,,
2019,2300903,6052.0,6052.0,4334.0,,
2021,2301257,5136.0,5136.0,2935.0,,
2020,2303907,9514.0,9514.0,7070.0,,
2021,2310951,3628.0,3628.0,2251.0,,
2020,5200506,1713.0,1713.0,1713.0,,
2021,5203962,1857.0,1857.0,1857.0,,
2020,5203962,1863.0,1863.0,1863.0,,
2019,5210109,23277.0,23277.0,23277.0,,
2021,5214507,29678.0,29678.0,27867.0,,
2019,5216007,1984.0,1984.0,1984.0,,
2019,5222203,4564.0,4564.0,4440.0,,
2021,2102309,17827.0,17827.0,12213.0,,
2020,2103257,6520.0,6520.0,5953.0,,
2020,2105906,5348.0,5348.0,2599.0,,
2019,2107100,7344.0,7344.0,3085.0,,
2019,2107209,5148.0,5148.0,4782.0,,
2020,2108900,7480.0,7480.0,6354.0,,
2019,2109106,34198.0,34198.0,31043.0,,
2019,2111706,5791.0,5791.0,3078.0,,
2020,3109253,1528.0,1528.0,1335.0,,
2019,3116704,5523.0,5523.0,4858.0,,
2019,3133006,10694.0,10694.0,10565.0,,
2021,3140159,14934.0,14934.0,14154.0,,
2020,3159407,2120.0,2120.0,1584.0,,
2019,5001243,6349.0,6349.0,6285.0,,
2021,5004700,17998.0,17998.0,17819.0,,
2021,5103858,2761.0,2761.0,2761.0,,
2019,5104906,3219.0,3219.0,3219.0,,
2021,5108204,2666.0,2666.0,836.0,,
2020,1508035,8261.0,8261.0,3919.0,,
2021,2503100,2514.0,2514.0,2325.0,,
2019,2503555,1727.0,1727.0,1727.0,,
2020,2504900,7991.0,7991.0,7175.0,,
2020,2505600,3767.0,3767.0,3767.0,,
2020,2506103,5374.0,5374.0,5374.0,,
2019,2513653,847.0,847.0,844.0,,
2020,2509602,2686.0,2686.0,2686.0,,
2019,2512606,729.0,729.0,729.0,,
2020,2513307,2955.0,2955.0,2955.0,,
2021,2515807,3583.0,3583.0,3583.0,,
2021,2505501,1739.0,1739.0,1739.0,,
2019,2600401,20833.0,20833.0,20799.0,,
2020,2602308,26592.0,26592.0,26592.0,,
2021,2602506,3470.0,3470.0,3470.0,,
2019,2608602,6532.0,6532.0,6532.0,,
2019,2608800,29032.0,29032.0,29032.0,,
2020,2609154,4598.0,4598.0,4598.0,,
2019,2609204,7940.0,7940.0,5052.0,,
2021,2609709,8631.0,8631.0,7659.0,,
2019,2201200,23219.0,23219.0,20402.0,,
2021,2201929,1728.0,1728.0,1020.0,,
2021,2202737,1245.0,1245.0,1240.0,,
2021,2204006,3344.0,3344.0,3115.0,,
2020,2204808,6061.0,6061.0,4270.0,,
2019,2207207,2427.0,2427.0,2370.0,,
2021,2210904,1643.0,1643.0,1568.0,,
2020,2211209,16664.0,16664.0,16432.0,,
2020,2211407,2611.0,2611.0,2576.0,,
2019,4103370,1801.0,1801.0,1801.0,,
2020,4103958,1314.0,1314.0,1314.0,,
2021,4107405,2057.0,2057.0,2057.0,,
2019,4112900,1895.0,1895.0,1895.0,,
2020,4118709,2322.0,2322.0,2322.0,,
2020,4118907,8950.0,8950.0,8950.0,,
2021,4122156,3220.0,3220.0,3220.0,,
2020,4126702,4419.0,4419.0,4419.0,,
2019,3300605,31351.0,31351.0,29225.0,,
2021,2401602,2244.0,2244.0,2244.0,,
2019,2402204,22434.0,22434.0,22434.0,,
2019,2404408,7781.0,7781.0,6590.0,,
2019,2404804,2038.0,2038.0,2038.0,,
2019,2405108,3999.0,3999.0,3536.0,,
2021,2411601,938.0,938.0,938.0,,
2021,2414803,5602.0,5602.0,5602.0,,
2019,1100080,10047.0,10047.0,3011.0,,
2019,1100122,115971.0,115971.0,85933.0,,
2021,4301073,493.0,493.0,493.0,,
2020,4301206,6323.0,6323.0,6323.0,,
2019,4301701,4023.0,4023.0,4023.0,,
2020,4302378,935.0,935.0,935.0,,
2021,4302501,3281.0,3281.0,3281.0,,
2019,4302584,607.0,607.0,607.0,,
2019,4303400,1491.0,1491.0,1491.0,,
2020,4303608,2978.0,2978.0,2978.0,,
