ano,id_municipio,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,volume_agua_produzido,volume_esgoto_tratado
2020,4113601,38.0,34.0,1.0,1.0,0.0,0.0,1956.0,1956.0,340.0,244.8
2020,4114500,66.24,23.4,1.0,1.0,0.0,0.0,3308.0,949.0,609.83,11.01
2020,4115705,472.87,446.49,1.0,1.0,0.0,0.0,27158.0,23780.0,3128.37,2897.47
2021,4116703,102.85,46.15,1.0,1.0,3.0,0.0,4389.0,2481.0,849.28,324.02
2019,4117503,226.91,170.98,1.0,1.0,1.0,0.0,17243.0,11522.0,2761.22,1566.82
2019,4119152,617.68,482.54,1.0,1.0,0.0,0.0,38168.0,31289.0,82350.23,5216.54
2021,4120705,42.65,17.63,1.0,1.0,0.0,0.0,3513.0,1805.0,497.97,202.75
2020,4122008,59.26,48.91,1.0,1.0,0.0,0.0,2370.0,2185.0,357.79,234.87
2019,3300209,852.0,129.7,1.0,1.0,1.0,1.0,48831.0,39255.0,19670.5,6444.98
2020,3302858,412.6,179.0,1.0,1.0,0.0,0.0,35288.0,17900.0,0.0,0.0
2019,3305208,701.0,56.0,1.0,1.0,0.0,0.0,40759.0,40759.0,8168.0,3340.0
2021,2401206,26.9,5.6,1.0,1.0,0.0,0.0,2618.0,350.0,401.91,0.0
2019,2408003,1200.62,255.0,1.0,1.0,0.0,0.0,74815.0,37228.0,25905.43,6310.28
2019,1400100,1411.26,970.68,1.0,1.0,0.0,0.0,93821.0,84662.0,47703.56,16025.58
2021,4305108,2133.58,1868.68,1.0,1.0,6.0,0.0,128004.0,116581.0,44040.34,9001.94
2020,4305454,177.64,33.89,1.0,1.0,0.0,0.0,16970.0,1030.0,2523.0,296.27
2021,4307500,44.62,14.34,1.0,1.0,0.0,0.0,3975.0,553.0,951.83,51.8
2019,4309209,700.62,614.58,1.0,1.0,0.0,0.0,63703.0,23507.0,14761.52,1639.85
2020,4307104,27.55,11.0,1.0,1.0,0.0,0.0,2335.0,1379.0,261.54,0.0
2020,4310207,299.42,44.64,1.0,1.0,0.0,0.0,24287.0,2314.0,10284.91,440.81
2020,4312609,15.0,2.0,1.0,1.0,1.0,1.0,1500.0,80.0,410.0,0.0
2020,4316402,109.17,39.44,1.0,1.0,0.0,0.0,11602.0,1888.0,2065.81,472.22
2019,4318432,13.6,5.5,1.0,1.0,16.0,3.0,380.0,325.0,70.0,0.0
2019,4318705,773.0,131.5,1.0,1.0,0.0,0.0,64741.0,5086.0,24771.95,180.09
2021,4322004,90.23,0.0,1.0,0.0,0.0,1.0,5572.0,1.0,1492.11,0.0
2019,4323002,516.68,230.16,1.0,1.0,1.0,0.0,54541.0,2263.0,1823.61,123.87
2021,4214300,18.25,8.99,1.0,1.0,1.0,0.0,554.0,305.0,97.62,60.68
2019,4217006,79.0,53.35,1.0,1.0,0.0,12.0,3147.0,3268.0,907.0,499.0
2019,2800605,102.22,80.47,1.0,1.0,5.0,0.0,12140.0,7271.0,3236.19,1004.38
2019,2803708,22.01,23.17,1.0,1.0,5.0,0.0,1828.0,2201.0,456.95,25.37
2021,2806800,26.35,10.0,1.0,1.0,1.0,25.0,2353.0,800.0,430.9,0.0
2020,3500402,61.94,38.54,1.0,1.0,4.0,4.0,3971.0,3704.0,871.57,561.99
2019,3501400,14.9,17.51,1.0,1.0,0.0,0.0,1199.0,1160.0,195.58,159.89
2020,3501905,326.4,228.96,1.0,1.0,2.0,2.0,24662.0,22350.0,7214.28,1901.08
2021,3502002,62.0,62.0,1.0,1.0,1.0,1.0,2052.0,2052.0,91.0,45.0
2019,3502101,293.26,322.46,1.0,1.0,2.0,0.0,22467.0,22750.0,5158.95,3537.0
2021,3503158,20.56,7.24,1.0,1.0,0.0,0.0,1034.0,828.0,146.4,92.23
2019,3503208,1440.71,1202.06,1.0,1.0,3.0,3.0,99189.0,99449.0,33965.47,18963.41
2020,3503356,10.44,8.31,1.0,1.0,0.0,0.0,568.0,557.0,81.83,79.3
2020,3507803,130.0,112.0,1.0,1.0,0.0,0.0,9982.0,9500.0,2619.56,2095.64
2019,3508603,127.7,73.5,1.0,1.0,1.0,1.0,11751.0,10696.0,2415.3,1496.77
2020,3509254,123.77,73.62,1.0,1.0,2.0,2.0,8823.0,7076.0,1811.28,1019.65
2020,3512605,25.94,19.89,1.0,1.0,1.0,1.0,1671.0,1545.0,260.92,176.04
2019,3512704,20.0,19.0,1.0,1.0,0.0,0.0,1506.0,1140.0,312.0,230.0
2019,3513306,17.27,12.41,1.0,1.0,1.0,0.0,812.0,795.0,172.76,130.3
2020,3515400,57.99,48.07,1.0,1.0,0.0,0.0,5739.0,5620.0,1143.14,762.64
2020,3517208,49.99,48.0,1.0,1.0,0.0,0.0,2808.0,2615.0,829.79,733.08
2021,3519055,55.27,53.56,1.0,1.0,0.0,0.0,4657.0,4527.0,2307.94,1763.39
2019,3519055,51.49,53.51,1.0,1.0,0.0,0.0,3868.0,3910.0,2016.66,1466.97
2019,3520301,165.22,88.29,1.0,1.0,0.0,0.0,11124.0,8034.0,1826.55,1031.44
2021,3520905,68.78,70.28,1.0,1.0,0.0,0.0,5034.0,5034.0,2214.72,1046.6
2021,3523503,57.4,54.66,1.0,1.0,1.0,1.0,6100.0,6048.0,1217.9,837.39
2021,3524709,215.0,207.0,1.0,1.0,1.0,0.0,21288.0,20256.0,6523.73,3445.0
2019,3526605,34.82,15.5,1.0,1.0,1.0,1.0,2386.0,1590.0,477.7,232.54
2019,3528502,367.68,74.32,1.0,1.0,1.0,1.0,18712.0,7182.0,4360.26,611.75
2021,3529658,14.45,8.58,1.0,1.0,0.0,0.0,784.0,738.0,130.9,99.4
2020,3530300,487.0,492.0,1.0,1.0,1.0,0.0,24909.0,24794.0,5628.0,4136.0
2019,3532157,22.0,22.0,1.0,1.0,0.0,0.0,952.0,952.0,150.0,138.0
2019,3534401,1281.87,823.17,1.0,1.0,0.0,0.0,189018.0,143652.0,0.0,13684.55
2019,3536802,15.21,7.91,1.0,1.0,1.0,0.0,744.0,600.0,118.3,0.0
2020,3540507,120.11,26.13,1.0,1.0,0.0,0.0,4756.0,2153.0,1045.73,305.64
2021,3543006,90.18,67.11,1.0,1.0,2.0,2.0,5355.0,3614.0,851.5,461.17
2019,3543204,22.72,15.29,1.0,1.0,0.0,0.0,1369.0,1339.0,269.07,201.61
2021,3544251,127.04,120.76,1.0,1.0,1.0,1.0,6699.0,6591.0,1200.8,932.06
2020,3546702,66.1,62.0,1.0,1.0,0.0,0.0,8774.0,8709.0,2027.98,1107.81
2019,3550506,35.0,30.0,1.0,1.0,0.0,0.0,2442.0,2334.0,620.0,460.0
2019,3551702,540.0,440.0,1.0,1.0,1.0,1.0,46153.0,45791.0,17645.86,9258.79
2019,3553203,32.0,32.0,1.0,1.0,0.0,0.0,2417.0,2417.0,736.0,731.0
2019,3554409,35.89,29.19,1.0,1.0,0.0,0.0,2960.0,3120.0,631.44,480.77
2021,3554508,147.06,182.36,1.0,1.0,0.0,0.0,14913.0,13669.0,4976.55,1193.21
2019,3555505,14.25,16.61,1.0,1.0,0.0,0.0,1435.0,1394.0,259.42,229.21
2020,3556107,79.5,59.39,1.0,1.0,0.0,0.0,5490.0,5488.0,1022.77,842.98
2019,3556354,49.16,25.42,1.0,1.0,1.0,1.0,2080.0,1363.0,364.54,144.53
2021,3557154,15.8,11.84,1.0,1.0,0.0,0.0,1064.0,1055.0,161.8,143.55
2021,1720903,88.53,65.67,1.0,1.0,0.0,0.0,4592.0,3109.0,754.08,56.82
2020,2704302,1616.41,403.27,1.0,1.0,0.0,0.0,157264.0,59674.0,71513.01,14172.87
2019,2905107,80.81,3.8,1.0,0.0,2.0,1.0,2480.0,204.0,378.18,16.86
2021,2906808,241.7,3.0,1.0,1.0,12.0,3.0,9098.0,600.0,2289.67,0.0
2021,2907301,305.96,2.09,1.0,1.0,9.0,0.0,9019.0,320.0,1318.85,23.85
2019,2924652,89.32,22.0,1.0,1.0,2.0,0.0,2540.0,1660.0,268.54,81.0
2021,2925303,438.91,345.36,1.0,1.0,4.0,2.0,36085.0,32281.0,6410.27,4794.98
2021,2925709,44.58,3.78,1.0,1.0,0.0,0.0,2096.0,536.0,57.41,0.0
2021,2300507,18.86,6.36,1.0,1.0,0.0,0.0,1467.0,712.0,181.54,40.12
2020,2304350,35.16,17.91,1.0,1.0,0.0,0.0,5528.0,2240.0,962.65,178.19
2021,2305001,57.14,15.91,1.0,1.0,1.0,0.0,5471.0,1210.0,0.0,81.2
2020,2306801,57.37,40.17,1.0,1.0,0.0,0.0,2881.0,1834.0,734.77,129.78
2020,2307205,18.28,9.26,1.0,1.0,0.0,1.0,1433.0,1864.0,235.56,0.0
2021,2307254,48.54,23.93,1.0,1.0,1.0,1.0,4633.0,1949.0,928.99,358.65
2021,2309607,155.01,2.84,1.0,1.0,0.0,0.0,14563.0,768.0,0.0,264.95
2021,2311801,163.6,56.22,1.0,1.0,4.0,0.0,18130.0,6766.0,3009.43,504.79
2019,2313401,288.84,68.93,1.0,1.0,5.0,0.0,21429.0,7399.0,4074.86,531.79
2021,3203106,70.0,60.0,1.0,1.0,0.0,0.0,3767.0,3215.0,1220.5,782.0
2019,3203353,21.5,19.6,1.0,1.0,7.0,4.0,1471.0,1463.0,439.0,0.0
2020,3204104,80.68,56.43,1.0,1.0,1.0,0.0,6840.0,1.0,1272.35,0.02
2019,5203302,148.67,98.55,1.0,1.0,2.0,0.0,9464.0,5498.0,1419.03,582.48
2019,5210000,256.84,99.98,1.0,1.0,0.0,0.0,19715.0,14027.0,2890.29,1876.67
2019,5213053,8.92,18.2,1.0,1.0,0.0,0.0,638.0,532.0,103.48,41.51
2020,5218300,167.59,56.17,1.0,1.0,0.0,0.0,11423.0,8303.0,1753.76,927.74
2020,5219308,256.36,251.37,1.0,1.0,0.0,0.0,15129.0,14730.0,2999.75,2136.72
2021,5220454,650.0,31.5,1.0,1.0,2.0,0.0,53443.0,1341.0,12560.4,101.74
2021,2107506,899.89,141.0,1.0,1.0,15.0,0.0,37178.0,16508.0,17571.32,442.35
2019,2107506,727.0,135.0,1.0,1.0,14.0,0.0,34582.0,15099.0,15337.0,1891.0
2019,2111300,1980.48,923.68,1.0,1.0,0.0,0.0,191209.0,90191.0,128233.99,8090.04
2021,3100807,16.2,13.0,1.0,1.0,0.0,0.0,1808.0,1084.0,351.63,0.0
2020,3100807,16.0,13.0,1.0,1.0,0.0,0.0,1710.0,1150.0,334.43,0.0
2020,3101805,54.21,9.0,1.0,1.0,1.0,0.0,2358.0,1200.0,428.65,0.0
2020,3103405,122.67,74.67,1.0,1.0,6.0,1.0,11172.0,6853.0,1915.66,587.58
2021,3104502,66.73,170.0,1.0,1.0,1.0,2.0,5110.0,10050.0,662.0,98.0
2019,3105004,36.07,33.6,1.0,1.0,1.0,2.0,2411.0,4754.0,422.41,0.0
2021,3106408,35.55,18.0,1.0,1.0,0.0,0.0,2100.0,750.0,335.85,1300.0
2020,3107307,151.5,134.15,1.0,1.0,6.0,1.0,13262.0,12107.0,3618.17,341.74
2021,3109006,255.27,101.69,1.0,1.0,4.0,,11782.0,8425.0,2587.66,142.04
2019,3110707,58.03,46.37,1.0,1.0,0.0,0.0,4560.0,3585.0,1152.15,0.0
2021,3111705,11.25,9.5,1.0,1.0,0.0,0.0,918.0,48.0,130.57,0.0
2021,3114105,30.98,30.73,1.0,1.0,3.0,3.0,4052.0,3454.0,1058.16,0.0
2021,3116001,50.0,31.0,1.0,1.0,2.0,1.0,2325.0,1985.0,2320.0,0.0
2021,3118205,55.13,32.2,1.0,1.0,1.0,0.0,2816.0,2520.0,425.78,197.95
2019,3122900,18.97,27.0,1.0,1.0,1.0,1.0,2257.0,2720.0,400.08,0.0
2019,3125952,28.6,25.4,1.0,1.0,3.0,3.0,1782.0,1339.0,608.0,0.0
2019,3127701,741.63,714.6,1.0,1.0,21.0,13.0,91822.0,85541.0,30692.67,0.0
2021,3129103,27.35,14.0,1.0,1.0,1.0,1.0,1463.0,1538.0,228.62,214.45
2019,3130101,404.6,85.84,1.0,1.0,0.0,0.0,18104.0,9771.0,4007.83,0.0
2021,3134004,35.13,24.7,1.0,1.0,3.0,0.0,3720.0,2401.0,688.66,187.08
2020,3134301,37.78,8.7,1.0,1.0,2.0,0.0,2645.0,1800.0,358.66,0.0
2019,3136579,18.11,7.66,1.0,1.0,0.0,0.0,1053.0,647.0,153.51,37.9
2020,3136652,300.3,69.65,1.0,1.0,2.0,0.0,13557.0,5234.0,3798.59,245.46
2021,3144003,55.22,35.41,1.0,1.0,0.0,0.0,5559.0,3840.0,775.12,0.0
2020,3145307,37.08,25.98,1.0,1.0,7.0,3.0,4762.0,3633.0,861.15,29.29
2019,3148707,74.31,39.17,1.0,1.0,0.0,0.0,6554.0,6272.0,853.6,416.17
2021,3150604,10.0,8.0,1.0,1.0,6.0,1.0,1940.0,1560.0,820.0,0.0
2020,3150901,36.68,37.0,1.0,1.0,0.0,5.0,1595.0,1121.0,261.48,0.0
2019,3153103,7.4,5.15,1.0,1.0,0.0,0.0,920.0,700.0,124.36,0.0
2020,3153608,71.5,41.98,1.0,1.0,1.0,0.0,4429.0,2729.0,923.4,245.7
2020,3153707,24.04,24.44,1.0,1.0,0.0,0.0,1504.0,381.0,200.87,0.0
2020,3160454,12.41,13.42,1.0,1.0,0.0,0.0,901.0,734.0,107.99,45.59
2020,3160801,18.81,23.0,1.0,1.0,0.0,0.0,1675.0,1818.0,208.91,0.0
2020,3162104,184.59,143.55,1.0,1.0,1.0,0.0,15152.0,14444.0,2864.4,305.26
2019,3163201,28.07,21.5,1.0,1.0,0.0,7.0,1547.0,3050.0,206.81,0.0
2020,3163508,17.1,7.4,1.0,1.0,0.0,0.0,1157.0,878.0,129.33,0.0
2021,3170438,17.41,16.32,1.0,1.0,0.0,0.0,1130.0,1158.0,148.04,76.88
2020,3171204,536.83,346.3,1.0,1.0,1.0,0.0,32121.0,30833.0,11181.89,3305.03
2021,5000906,42.62,26.98,1.0,1.0,0.0,0.0,2798.0,1155.0,467.52,66.4
2021,5003256,195.5,198.0,1.0,1.0,3.0,0.0,9703.0,5098.0,1511.3,1000.44
2020,5004502,74.62,15.78,1.0,1.0,3.0,0.0,5666.0,580.0,1234.94,50.67
2021,5005251,22.24,10.66,1.0,1.0,0.0,0.0,1496.0,399.0,355.91,10.98
2020,5006606,389.71,236.95,1.0,1.0,3.0,0.0,25454.0,14740.0,7249.91,1343.28
2019,5006606,382.7,236.74,1.0,1.0,3.0,0.0,25707.0,14013.0,7241.53,1737.26
2020,5007109,79.9,86.66,1.0,1.0,0.0,0.0,5595.0,3847.0,1249.96,267.78
2020,5103403,2679.7,1162.37,1.0,1.0,0.0,0.0,171756.0,87837.0,98108.99,22395.95
2019,5106422,103.77,53.78,1.0,1.0,0.0,0.0,7893.0,4615.0,1666.47,442.48
2020,2500601,22.39,3.98,1.0,1.0,1.0,0.0,4632.0,412.0,1308.8,58.87
2019,2509701,56.55,23.99,1.0,1.0,0.0,0.0,8672.0,7167.0,1280.35,498.05
2019,2516300,26.05,19.36,1.0,1.0,0.0,0.0,5507.0,1942.0,874.85,163.44
2021,2516607,19.65,20.0,1.0,1.0,0.0,1.0,3433.0,900.0,657.06,0.0
2019,2516607,19.65,16.0,1.0,1.0,0.0,1.0,3256.0,690.0,516.77,0.0
2020,2600054,225.07,90.24,1.0,1.0,1.0,1.0,25338.0,6353.0,8396.02,1042.28
2019,2600807,78.78,50.0,1.0,1.0,1.0,0.0,6755.0,4500.0,794.5,0.0
2019,2602209,94.78,1.9,1.0,1.0,2.0,1.0,7991.0,156.0,1637.71,0.0
2019,2603009,157.79,46.12,1.0,1.0,1.0,0.0,8405.0,5715.0,2325.41,0.0
2021,2608057,72.25,27.0,1.0,1.0,1.0,2.0,4172.0,950.0,1443.71,0.0
2020,2612208,301.67,96.92,1.0,1.0,5.0,0.0,21412.0,6875.0,3792.02,703.9
2020,2616100,26.94,9.9,1.0,1.0,3.0,3.0,2767.0,2930.0,563.53,0.0
2020,2208502,27.89,23.2,1.0,1.0,0.0,0.0,2254.0,1219.0,474.52,141.8
2019,4100509,132.96,54.05,1.0,1.0,3.0,0.0,6359.0,3574.0,1070.87,440.93
2020,4104006,253.75,180.42,1.0,1.0,3.0,0.0,13374.0,11173.0,433.86,1446.82
2019,4106407,356.33,255.12,1.0,1.0,2.0,0.0,17772.0,16116.0,3845.02,2342.7
2019,4108320,50.85,4.83,1.0,1.0,2.0,0.0,2662.0,790.0,400.02,55.72
2019,4111506,204.56,50.59,1.0,1.0,3.0,0.0,12259.0,1772.0,2263.24,324.02
2020,4113007,62.0,53.5,1.0,1.0,2.0,0.0,2594.0,2439.0,518.8,383.35
2021,4113601,40.0,36.0,1.0,1.0,0.0,0.0,1998.0,1998.0,357.0,263.1
2020,4114906,91.43,20.22,1.0,1.0,2.0,0.0,2759.0,673.0,472.54,88.12
2020,4116604,43.36,5.78,1.0,1.0,1.0,0.0,1116.0,256.0,200.67,30.79
2021,4117800,74.4,35.45,1.0,1.0,0.0,0.0,3612.0,1694.0,550.82,183.85
2020,4120507,66.43,47.58,1.0,1.0,1.0,0.0,3941.0,2665.0,804.96,279.02
2019,4120903,155.41,109.43,1.0,1.0,0.0,0.0,7914.0,4408.0,1257.57,573.79
2019,4123402,104.4,57.14,1.0,1.0,0.0,0.0,4387.0,2725.0,818.21,391.44
2020,4125704,156.47,111.89,1.0,1.0,2.0,0.0,8155.0,5615.0,1553.15,777.5
2021,4126306,89.76,49.05,1.0,1.0,2.0,0.0,5588.0,3832.0,809.23,427.68
2020,4126504,185.0,169.0,1.0,1.0,4.0,0.0,7014.0,5869.0,1057.1,733.0
2021,3301801,73.0,64.0,1.0,1.0,1.0,11.0,2754.0,4710.0,1182.0,0.0
2021,3301876,299.0,10.0,1.0,1.0,0.0,0.0,15915.0,15915.0,3061.72,1970.0
2021,3302858,412.6,179.0,1.0,1.0,1.0,1.0,37403.0,17900.0,0.0,1198.02
2019,3304607,17.0,6.0,1.0,1.0,0.0,2.0,1466.0,930.0,688.0,115.0
2020,2401909,32.54,4.49,1.0,1.0,0.0,0.0,1017.0,294.0,237.37,34.27
2019,2405009,16.52,13.0,1.0,1.0,0.0,200.0,1844.0,1500.0,192.66,45.0
2020,2409100,63.45,6.25,1.0,1.0,0.0,1.0,3048.0,1167.0,423.58,820.0
2020,2410702,23.89,10.0,1.0,1.0,0.0,0.0,616.0,1980.0,99.14,40.0
2019,1100098,120.46,8.0,1.0,1.0,1.0,0.0,4676.0,252.0,921.4,10.0
2020,4305009,33.86,4.0,1.0,1.0,0.0,0.0,2409.0,170.0,585.8,20.0
2021,4309100,272.54,47.78,1.0,1.0,0.0,0.0,11691.0,2081.0,234.5,698.2
2020,4313904,104.85,1.0,1.0,1.0,0.0,0.0,13690.0,63.0,3827.36,0.0
2021,4316204,15.83,5.0,1.0,1.0,0.0,0.0,978.0,417.0,237.25,20.0
2021,4323804,250.81,47.56,1.0,1.0,1.0,1.0,17152.0,3750.0,608.11,782.4
2019,4205175,8.7,0.5,1.0,1.0,0.0,0.0,355.0,100.0,26.56,4.0
2021,2800605,119.01,30.21,1.0,1.0,5.0,0.0,14009.0,8100.0,3232.58,1133.73
2021,2803500,300.73,40.49,1.0,1.0,37.0,0.0,29879.0,2267.0,6474.9,320.97
2019,2807204,14.11,9.8,1.0,1.0,0.0,0.0,1113.0,2075.0,495.0,0.0
2019,3501202,15.77,18.94,1.0,1.0,1.0,1.0,1231.0,1186.0,275.45,153.2
2020,3501608,983.89,913.14,1.0,1.0,0.0,0.0,81114.0,79907.0,31130.94,8393.1
2020,3501806,32.0,32.0,1.0,1.0,0.0,0.0,2690.0,2690.0,520.0,390.0
2021,3502903,496.6,83.42,1.0,1.0,0.0,0.0,14909.0,4919.0,3145.59,547.0
2019,3504701,7.84,7.94,1.0,1.0,0.0,0.0,644.0,635.0,98.0,80.47
2020,3507407,60.0,60.0,1.0,1.0,1.0,1.0,7258.0,7258.0,1780.0,1047.0
2021,3509205,331.72,157.3,1.0,1.0,2.0,2.0,27183.0,19303.0,3536.9,0.0
2021,3511102,500.0,500.0,1.0,1.0,0.0,0.0,53036.0,51264.0,12653.37,10266.49
2021,3511300,80.25,80.25,1.0,1.0,0.0,0.0,5008.0,5151.0,839.55,667.51
2020,3514809,32.67,29.61,1.0,1.0,3.0,3.0,3156.0,2922.0,598.85,375.36
2020,3514924,17.0,17.0,1.0,1.0,2.0,2.0,1327.0,1316.0,318.1,153.9
2019,3518503,87.97,25.4,1.0,1.0,2.0,2.0,4356.0,2925.0,909.34,381.12
2019,3520509,1104.87,985.89,1.0,1.0,0.0,0.0,84602.0,83984.0,24683.17,10069.2
2019,3520905,52.0,50.0,1.0,1.0,0.0,0.0,4830.0,4751.0,1120.0,1000.0
2021,3521150,29.0,29.0,1.0,1.0,0.0,0.0,1690.0,1699.0,447.0,357.0
2021,3522703,230.0,238.0,1.0,1.0,2.0,0.0,17240.0,16997.0,4150.0,2892.0
2019,3524501,40.0,40.0,1.0,1.0,0.0,0.0,2711.0,2651.0,444.11,380.96
2020,3524600,49.88,54.89,1.0,1.0,0.0,0.0,4897.0,4411.0,941.25,638.78
2019,3525102,200.0,200.0,1.0,1.0,1.0,1.0,15605.0,15484.0,7500.92,0.0
2021,3526308,17.04,14.77,1.0,1.0,0.0,0.0,1570.0,1538.0,234.0,166.78
2021,3527702,25.48,20.14,1.0,1.0,0.0,0.0,1859.0,1852.0,332.1,272.14
2020,3532058,17.46,17.36,1.0,1.0,0.0,0.0,1295.0,1295.0,547.13,225.54
2021,3532504,82.0,33.0,1.0,1.0,3.0,0.0,3597.0,3597.0,950.0,533.0
2020,3532504,80.0,32.0,1.0,1.0,3.0,0.0,3500.0,3750.0,980.0,400.0
2020,3536703,170.4,198.89,1.0,1.0,4.0,4.0,16968.0,16468.0,4205.31,2797.16
2019,3540002,85.0,77.0,1.0,1.0,2.0,2.0,8260.0,8148.0,1504.0,902.0
2021,3542404,139.26,142.4,1.0,1.0,1.0,1.0,8227.0,8085.0,1465.9,1146.99
2021,3542503,90.0,75.0,1.0,1.0,0.0,0.0,2382.0,2350.0,1558.0,390.0
2021,3542701,30.36,24.02,1.0,1.0,0.0,0.0,2272.0,2191.0,420.7,317.66
2021,3542800,35.46,6.2,1.0,1.0,2.0,2.0,1094.0,463.0,171.5,53.98
2019,3543907,925.57,738.0,1.0,1.0,4.0,4.0,75004.0,73911.0,21810.3,16366.0
2020,3544202,63.76,50.18,1.0,1.0,0.0,0.0,3499.0,3456.0,918.15,770.6
2019,3544806,44.0,41.0,1.0,1.0,0.0,0.0,3672.0,3461.0,1000.0,376.0
2021,3546306,172.0,88.0,1.0,1.0,0.0,0.0,11485.0,11485.0,2026.3,0.0
2019,3548104,16.39,16.93,1.0,1.0,0.0,0.0,1494.0,1438.0,293.64,206.17
2020,3555901,9.87,6.18,1.0,1.0,0.0,0.0,543.0,539.0,92.54,78.3
2020,2903706,125.69,15.0,1.0,1.0,0.0,1.0,3208.0,2900.0,393.94,0.0
2019,2904902,92.57,73.43,1.0,1.0,4.0,3.0,7724.0,5437.0,1160.43,545.8
2020,2911204,74.37,42.0,1.0,1.0,0.0,0.0,8725.0,6000.0,1408.85,0.0
2019,2914901,31.27,25.09,1.0,1.0,0.0,0.0,4876.0,3578.0,918.12,420.99
2021,2915502,150.0,65.62,1.0,1.0,4.0,4.0,6765.0,5819.0,1352.8,0.0
2019,2917201,28.89,6.5,1.0,1.0,0.0,0.0,2835.0,1900.0,417.25,0.0
2019,2923506,11.06,34.23,1.0,1.0,0.0,0.0,1854.0,1327.0,226.67,111.72
2021,2926004,90.0,76.76,1.0,1.0,1.0,0.0,9557.0,9008.0,1474.0,455.65
2019,2929206,152.38,46.68,1.0,1.0,8.0,1.0,12728.0,5074.0,0.0,549.0
2020,2930402,43.95,40.0,1.0,1.0,6.0,4.0,3582.0,3000.0,608.59,0.0
2019,2300309,54.4,23.81,1.0,1.0,0.0,0.0,8464.0,1756.0,1185.06,124.57
2019,2306009,56.1,25.0,1.0,1.0,1.0,0.0,3810.0,2650.0,672.87,0.0
2019,2308104,61.36,11.71,1.0,1.0,1.0,0.0,5718.0,1119.0,1419.65,97.92
2019,2309003,36.05,9.1,1.0,1.0,0.0,0.0,3681.0,609.0,457.36,44.02
2019,3202801,304.77,55.0,1.0,1.0,28.0,7.0,12971.0,1932.0,7349.41,352.45
2020,3203304,36.94,22.19,1.0,1.0,2.0,0.0,3179.0,2278.0,476.25,224.49
2020,3203502,65.76,38.61,1.0,1.0,1.0,1.0,5792.0,662.0,902.93,180.4
2021,5200050,129.0,18.96,1.0,1.0,0.0,0.0,3612.0,1222.0,489.14,120.64
2019,5200829,9.17,1.0,1.0,1.0,0.0,1.0,647.0,20.0,67.9,0.0
2020,5203906,54.81,7.56,1.0,1.0,1.0,0.0,4933.0,642.0,828.59,0.0
2019,5205471,81.5,81.0,1.0,1.0,0.0,0.0,4006.0,3242.0,2072.0,899.0
2019,5208004,365.9,404.99,1.0,1.0,0.0,0.0,38474.0,32717.0,7218.05,3836.93
2020,5215603,66.66,36.69,1.0,1.0,0.0,0.0,6360.0,5042.0,886.48,510.93
2019,5221403,1331.29,335.72,1.0,1.0,1.0,0.0,48773.0,26215.0,6035.47,3003.5
2020,2104057,130.0,7.0,1.0,1.0,1.0,0.0,8520.0,800.0,1148.74,70.0
2021,2111201,599.83,178.36,1.0,1.0,0.0,0.0,64719.0,22286.0,23388.57,2373.55
2021,3100500,20.7,28.0,1.0,1.0,1.0,90.0,1439.0,1522.0,217.07,0.0
2021,3100708,13.54,8.6,1.0,1.0,0.0,0.0,773.0,710.0,153.25,300.0
2020,3103504,514.0,498.0,1.0,1.0,5.0,2.0,47912.0,47054.0,26520.0,6244.13
2019,3105103,103.32,1335.0,1.0,1.0,0.0,0.0,10119.0,11075.0,1743.2,0.0
2021,3106101,9.64,5.0,1.0,1.0,0.0,7.0,499.0,1105.0,77.53,0.0
2020,3107901,26.33,20.61,1.0,1.0,0.0,0.0,2760.0,2759.0,364.67,232.89
2020,3108008,202.0,179.0,1.0,1.0,2.0,0.0,6628.0,6530.0,970.0,665.0
2019,3114105,29.72,30.21,1.0,1.0,3.0,3.0,3323.0,3147.0,770.0,0.0
2019,3119807,14.37,8.0,1.0,1.0,1.0,1.0,1002.0,535.0,181.14,0.0
2020,3122603,16.35,12.58,1.0,1.0,0.0,2.0,1542.0,2889.0,231.85,0.0
2019,3122702,17.47,10.0,1.0,1.0,0.0,1.0,1856.0,500.0,274.13,0.0
2019,3124203,51.18,2.5,1.0,1.0,0.0,0.0,7088.0,126.0,982.51,0.0
2021,3124500,28.23,9.0,1.0,1.0,0.0,4.0,2485.0,310.0,332.0,0.0
2020,3125606,31.94,19.14,1.0,1.0,0.0,0.0,2676.0,2224.0,340.66,0.0
2020,3126703,80.0,47.0,1.0,1.0,0.0,0.0,4729.0,3948.0,726.88,437.44
2019,3128303,104.51,141.0,1.0,1.0,1.0,1.0,7556.0,9956.0,1330.41,95.0
2019,3129103,20.96,14.0,1.0,1.0,1.0,1.0,1352.0,1514.0,223.18,212.32
2020,3131901,442.8,220.69,1.0,1.0,8.0,0.0,19199.0,16523.0,5942.36,2849.14
2021,3134707,59.54,51.3,1.0,1.0,3.0,1.0,4184.0,2604.0,563.97,36.91
2020,3135050,93.31,65.04,1.0,1.0,0.0,0.0,8604.0,2891.0,1127.54,235.48
2020,3140100,16.98,15.0,1.0,1.0,0.0,0.0,1607.0,1550.0,250.44,0.0
